course_id,course_name,skill,difficulty,rating,duration_hours
7692,SQL for Data Science,Machine Learning,Intermediate,4.45,11
7693,Machine Learning Intro,Data Analysis,Advanced,4.24,6
7694,Statistics for Data Science,Data Analysis,Intermediate,3.53,5
7695,Natural Language Processing,Data Analysis,Beginner,3.06,29
7696,Machine Learning Intro,TensorFlow,Intermediate,4.91,39
7697,Computer Vision Basics,Deep Learning,Beginner,4.21,11
7698,PyTorch for Deep Learning,NLP,Intermediate,4.31,4
7699,Machine Learning Intro,Deep Learning,Beginner,3.78,37
7700,Numpy Fundamentals,Python,Advanced,3.99,39
7701,Computer Vision Basics,PyTorch,Advanced,4.82,40
7702,Python Basics,Deep Learning,Advanced,4.62,22
7703,Machine Learning Intro,Data Visualization,Advanced,3.74,26
7704,PyTorch for Deep Learning,Data Visualization,Advanced,3.79,25
7705,Computer Vision Basics,TensorFlow,Advanced,3.43,9
7706,Machine Learning Intro,Pandas,Intermediate,3.68,32
7707,TensorFlow Crash Course,Deep Learning,Beginner,3.15,3
7708,Python Basics,Statistics,Intermediate,3.63,14
7709,PyTorch for Deep Learning,NLP,Beginner,3.3,20
7710,Machine Learning Intro,Python,Beginner,3.96,6
7711,Computer Vision Basics,Numpy,Beginner,4.48,10
7712,Neural Networks,Numpy,Intermediate,3.66,15
7713,Neural Networks,NLP,Beginner,4.94,25
7714,Neural Networks,Linear Algebra,Intermediate,3.14,14
7715,Deep Learning Fundamentals,TensorFlow,Advanced,3.42,26
7716,SQL for Data Science,Statistics,Beginner,3.49,20
7717,TensorFlow Crash Course,SQL,Advanced,4.2,20
7718,Numpy Fundamentals,Data Analysis,Beginner,4.16,14
7719,Neural Networks,Data Visualization,Advanced,3.48,28
7720,Deep Learning Fundamentals,Numpy,Intermediate,3.35,18
7721,Python Basics,Numpy,Advanced,3.53,37
7722,Neural Networks,Computer Vision,Beginner,4.12,27
7723,Neural Networks,Numpy,Advanced,4.78,20
7724,SQL for Data Science,Data Visualization,Advanced,4.62,39
7725,Machine Learning Intro,PyTorch,Beginner,4.38,16
7726,Machine Learning Intro,TensorFlow,Advanced,4.89,8
7727,Deep Learning Fundamentals,Computer Vision,Intermediate,3.79,9
7728,Advanced Python,Deep Learning,Advanced,4.3,6
7729,Numpy Fundamentals,SQL,Beginner,4.42,40
7730,Numpy Fundamentals,Data Visualization,Advanced,3.16,10
7731,Machine Learning Intro,Computer Vision,Beginner,4.17,35
7732,PyTorch for Deep Learning,Computer Vision,Intermediate,3.56,2
7733,Computer Vision Basics,Statistics,Advanced,4.54,34
7734,Neural Networks,SQL,Intermediate,3.42,14
7735,SQL for Data Science,Pandas,Beginner,3.38,3
7736,SQL for Data Science,Computer Vision,Advanced,3.66,24
7737,Statistics for Data Science,PyTorch,Intermediate,3.56,33
7738,Computer Vision Basics,TensorFlow,Beginner,3.65,21
7739,Numpy Fundamentals,TensorFlow,Intermediate,3.29,14
7740,PyTorch for Deep Learning,Numpy,Advanced,4.4,9
7741,PyTorch for Deep Learning,Pandas,Beginner,4.19,26
7742,Machine Learning Intro,PyTorch,Advanced,4.23,12
7743,Advanced Python,Machine Learning,Beginner,3.55,14
7744,Statistics for Data Science,Computer Vision,Intermediate,3.94,3
7745,Deep Learning Fundamentals,SQL,Intermediate,4.85,13
7746,Pandas for Data Analysis,Data Analysis,Intermediate,3.02,24
7747,Numpy Fundamentals,Data Analysis,Beginner,4.21,16
7748,Neural Networks,Numpy,Advanced,3.49,10
7749,Neural Networks,SQL,Beginner,4.18,39
7750,Machine Learning Intro,Pandas,Advanced,3.04,7
7751,Natural Language Processing,Linear Algebra,Intermediate,3.39,22
7752,Numpy Fundamentals,Data Analysis,Advanced,4.49,4
7753,SQL for Data Science,NLP,Beginner,4.28,10
7754,Advanced Python,Python,Intermediate,3.41,27
7755,Statistics for Data Science,Python,Advanced,4.84,24
7756,TensorFlow Crash Course,PyTorch,Intermediate,4.47,5
7757,Numpy Fundamentals,Computer Vision,Advanced,3.84,25
7758,Numpy Fundamentals,Computer Vision,Beginner,3.48,33
7759,Statistics for Data Science,Python,Beginner,4.84,3
7760,TensorFlow Crash Course,Deep Learning,Advanced,3.17,24
7761,Data Visualization with Python,Numpy,Intermediate,4.18,24
7762,Pandas for Data Analysis,Linear Algebra,Intermediate,3.21,25
7763,Data Visualization with Python,SQL,Advanced,4.79,32
7764,Advanced Python,Deep Learning,Advanced,3.41,5
7765,Advanced Python,Deep Learning,Advanced,3.89,27
7766,Natural Language Processing,Numpy,Advanced,4.24,24
7767,Python Basics,Numpy,Beginner,4.53,26
7768,Numpy Fundamentals,Machine Learning,Advanced,4.69,14
7769,Deep Learning Fundamentals,TensorFlow,Advanced,3.14,40
7770,Python Basics,Data Analysis,Beginner,4.41,11
7771,Data Visualization with Python,Linear Algebra,Intermediate,4.31,8
7772,PyTorch for Deep Learning,Numpy,Beginner,3.19,14
7773,Computer Vision Basics,PyTorch,Intermediate,3.64,26
7774,Natural Language Processing,NLP,Advanced,4.22,15
7775,Computer Vision Basics,Numpy,Beginner,3.7,19
7776,Deep Learning Fundamentals,Deep Learning,Advanced,3.7,15
7777,Computer Vision Basics,PyTorch,Beginner,4.15,9
7778,Advanced Python,Linear Algebra,Advanced,4.96,34
7779,Numpy Fundamentals,PyTorch,Beginner,3.42,25
7780,Data Visualization with Python,SQL,Intermediate,4.88,25
7781,TensorFlow Crash Course,Statistics,Advanced,4.18,30
7782,Advanced Python,Numpy,Advanced,3.64,25
7783,Machine Learning Intro,Computer Vision,Intermediate,3.98,36
7784,Machine Learning Intro,Pandas,Intermediate,3.02,5
7785,Statistics for Data Science,Data Visualization,Beginner,4.76,40
7786,Computer Vision Basics,TensorFlow,Intermediate,4.73,34
7787,Computer Vision Basics,SQL,Intermediate,4.46,5
7788,Advanced Python,TensorFlow,Beginner,3.83,8
7789,Numpy Fundamentals,Statistics,Intermediate,3.56,17
7790,Python Basics,Data Analysis,Beginner,4.16,15
7791,Numpy Fundamentals,PyTorch,Advanced,3.13,4
7792,TensorFlow Crash Course,Data Analysis,Intermediate,3.02,18
7793,Pandas for Data Analysis,Machine Learning,Advanced,3.62,20
7794,Machine Learning Intro,Machine Learning,Advanced,3.12,15
7795,PyTorch for Deep Learning,Machine Learning,Intermediate,3.38,38
7796,Statistics for Data Science,Python,Advanced,4.92,15
7797,SQL for Data Science,Python,Beginner,3.27,11
7798,Computer Vision Basics,Pandas,Beginner,3.96,39
7799,Deep Learning Fundamentals,Numpy,Beginner,4.07,28
7800,Data Visualization with Python,Computer Vision,Intermediate,4.27,35
7801,Python Basics,Data Visualization,Beginner,4.71,20
7802,Neural Networks,TensorFlow,Beginner,3.15,36
7803,Natural Language Processing,Pandas,Advanced,3.56,13
7804,Natural Language Processing,NLP,Intermediate,4.09,31
7805,TensorFlow Crash Course,Data Visualization,Beginner,4.95,14
7806,Pandas for Data Analysis,Computer Vision,Beginner,4.29,36
7807,Neural Networks,Computer Vision,Beginner,4.19,21
7808,Neural Networks,Data Analysis,Beginner,4.46,23
7809,Statistics for Data Science,Data Visualization,Beginner,4.02,14
7810,PyTorch for Deep Learning,Pandas,Intermediate,3.02,34
7811,Statistics for Data Science,Data Analysis,Advanced,4.36,25
7812,Statistics for Data Science,NLP,Beginner,4.53,6
7813,Python Basics,Deep Learning,Intermediate,4.86,17
7814,Numpy Fundamentals,TensorFlow,Advanced,3.04,22
7815,PyTorch for Deep Learning,Pandas,Advanced,4.89,2
7816,TensorFlow Crash Course,Statistics,Beginner,3.82,4
7817,Statistics for Data Science,PyTorch,Advanced,3.08,40
7818,Data Visualization with Python,Deep Learning,Beginner,3.23,7
7819,Pandas for Data Analysis,TensorFlow,Intermediate,4.33,26
7820,Numpy Fundamentals,PyTorch,Advanced,3.3,29
7821,Numpy Fundamentals,Python,Beginner,3.25,9
7822,Statistics for Data Science,Numpy,Beginner,3.07,30
7823,Data Visualization with Python,NLP,Advanced,4.62,8
7824,Python Basics,Data Visualization,Intermediate,4.71,29
7825,Pandas for Data Analysis,Statistics,Intermediate,4.31,5
7826,Advanced Python,Machine Learning,Beginner,4.26,24
7827,Advanced Python,Pandas,Beginner,3.21,23
7828,PyTorch for Deep Learning,Data Analysis,Advanced,3.35,16
7829,Machine Learning Intro,SQL,Beginner,4.88,18
7830,Neural Networks,Machine Learning,Advanced,4.06,31
7831,TensorFlow Crash Course,Deep Learning,Beginner,4.09,23
7832,Pandas for Data Analysis,Data Analysis,Beginner,4.34,34
7833,TensorFlow Crash Course,Linear Algebra,Intermediate,3.46,5
7834,Machine Learning Intro,NLP,Advanced,4.58,28
7835,Python Basics,Data Analysis,Advanced,3.5,15
7836,Deep Learning Fundamentals,NLP,Beginner,4.55,36
7837,Deep Learning Fundamentals,Python,Beginner,4.2,4
7838,SQL for Data Science,Statistics,Beginner,3.3,3
7839,Data Visualization with Python,SQL,Intermediate,3.5,25
7840,Numpy Fundamentals,Data Analysis,Advanced,3.71,25
7841,Numpy Fundamentals,Deep Learning,Beginner,3.4,30
7842,Pandas for Data Analysis,Data Analysis,Advanced,3.51,4
7843,Computer Vision Basics,PyTorch,Beginner,4.45,14
7844,Computer Vision Basics,Deep Learning,Beginner,3.85,18
7845,Natural Language Processing,PyTorch,Advanced,4.31,40
7846,Data Visualization with Python,Pandas,Intermediate,3.97,15
7847,SQL for Data Science,Data Visualization,Advanced,3.2,30
7848,Deep Learning Fundamentals,PyTorch,Beginner,3.58,40
7849,Advanced Python,SQL,Advanced,3.48,19
7850,Deep Learning Fundamentals,Numpy,Advanced,3.88,23
7851,Data Visualization with Python,NLP,Beginner,4.11,38
7852,PyTorch for Deep Learning,Pandas,Beginner,3.53,9
7853,Machine Learning Intro,NLP,Beginner,4.54,5
7854,Data Visualization with Python,Machine Learning,Intermediate,4.86,35
7855,Neural Networks,SQL,Intermediate,4.52,35
7856,Deep Learning Fundamentals,Python,Intermediate,4.1,23
7857,PyTorch for Deep Learning,PyTorch,Beginner,3.29,37
7858,Python Basics,Data Analysis,Beginner,3.56,36
7859,Natural Language Processing,TensorFlow,Advanced,3.01,28
7860,TensorFlow Crash Course,Python,Advanced,4.91,36
7861,SQL for Data Science,Numpy,Intermediate,4.76,33
7862,Computer Vision Basics,Data Visualization,Intermediate,3.97,22
7863,Natural Language Processing,Computer Vision,Advanced,3.55,16
7864,TensorFlow Crash Course,TensorFlow,Advanced,3.63,18
7865,Natural Language Processing,Data Visualization,Advanced,3.4,28
7866,Computer Vision Basics,SQL,Advanced,3.47,9
7867,Natural Language Processing,Linear Algebra,Advanced,4.52,39
7868,Neural Networks,Linear Algebra,Advanced,4.14,24
7869,Machine Learning Intro,Machine Learning,Intermediate,3.4,31
7870,PyTorch for Deep Learning,Python,Advanced,3.22,32
7871,Computer Vision Basics,NLP,Intermediate,3.85,34
7872,PyTorch for Deep Learning,Computer Vision,Advanced,3.35,31
7873,PyTorch for Deep Learning,Deep Learning,Beginner,3.37,17
7874,Advanced Python,PyTorch,Beginner,3.16,37
7875,Computer Vision Basics,TensorFlow,Beginner,3.87,16
7876,Pandas for Data Analysis,Numpy,Beginner,3.88,6
7877,Natural Language Processing,Numpy,Intermediate,4.0,15
7878,Natural Language Processing,Data Visualization,Intermediate,3.58,40
7879,SQL for Data Science,Data Visualization,Intermediate,3.88,22
7880,Pandas for Data Analysis,Statistics,Beginner,3.92,32
7881,Natural Language Processing,Numpy,Beginner,3.02,11
7882,Machine Learning Intro,Pandas,Intermediate,4.8,22
7883,Computer Vision Basics,Computer Vision,Beginner,4.96,11
7884,Data Visualization with Python,NLP,Beginner,4.3,11
7885,Statistics for Data Science,Computer Vision,Advanced,4.24,16
7886,SQL for Data Science,Pandas,Intermediate,4.16,18
7887,Neural Networks,NLP,Beginner,3.47,12
7888,TensorFlow Crash Course,PyTorch,Beginner,4.87,22
7889,PyTorch for Deep Learning,SQL,Advanced,3.0,30
7890,Statistics for Data Science,Python,Intermediate,3.86,5
7891,Computer Vision Basics,TensorFlow,Intermediate,4.07,39
7892,PyTorch for Deep Learning,Numpy,Beginner,4.43,13
7893,Neural Networks,Machine Learning,Beginner,4.44,32
7894,Python Basics,Data Visualization,Beginner,4.2,6
7895,Pandas for Data Analysis,PyTorch,Advanced,3.48,16
7896,Statistics for Data Science,Python,Beginner,4.44,31
7897,Numpy Fundamentals,Deep Learning,Beginner,4.4,31
7898,SQL for Data Science,Python,Advanced,3.59,18
7899,Statistics for Data Science,PyTorch,Beginner,4.56,22
7900,Statistics for Data Science,Statistics,Advanced,4.52,29
7901,Machine Learning Intro,SQL,Advanced,3.29,36
7902,SQL for Data Science,Linear Algebra,Beginner,4.58,17
7903,Natural Language Processing,Statistics,Beginner,4.37,31
7904,Neural Networks,Deep Learning,Intermediate,3.24,8
7905,Pandas for Data Analysis,Python,Intermediate,4.85,22
7906,PyTorch for Deep Learning,Linear Algebra,Intermediate,4.97,25
7907,TensorFlow Crash Course,Statistics,Intermediate,4.52,15
7908,Data Visualization with Python,Data Analysis,Intermediate,4.8,27
7909,PyTorch for Deep Learning,Computer Vision,Beginner,4.74,34
7910,Pandas for Data Analysis,Computer Vision,Intermediate,3.64,39
7911,Pandas for Data Analysis,PyTorch,Beginner,4.01,10
7912,Computer Vision Basics,Statistics,Advanced,4.72,34
7913,Computer Vision Basics,Linear Algebra,Beginner,4.93,3
7914,Natural Language Processing,Linear Algebra,Advanced,3.16,3
7915,Advanced Python,Pandas,Advanced,3.35,40
7916,Advanced Python,Deep Learning,Intermediate,3.95,17
7917,Pandas for Data Analysis,PyTorch,Intermediate,4.69,28
7918,SQL for Data Science,Data Visualization,Advanced,4.08,2
7919,SQL for Data Science,Data Visualization,Advanced,3.16,17
7920,Python Basics,Data Visualization,Advanced,3.78,36
7921,Neural Networks,Computer Vision,Beginner,4.59,16
7922,PyTorch for Deep Learning,Computer Vision,Advanced,3.62,29
7923,Natural Language Processing,TensorFlow,Advanced,4.92,9
7924,Advanced Python,TensorFlow,Intermediate,3.22,12
7925,Python Basics,NLP,Intermediate,3.74,5
7926,Machine Learning Intro,Data Visualization,Beginner,3.32,36
7927,PyTorch for Deep Learning,SQL,Beginner,3.53,17
7928,Statistics for Data Science,NLP,Intermediate,4.77,17
7929,SQL for Data Science,Python,Advanced,3.17,26
7930,Neural Networks,Computer Vision,Advanced,3.78,37
7931,Computer Vision Basics,Data Visualization,Advanced,3.12,28
7932,Machine Learning Intro,Data Visualization,Intermediate,4.25,19
7933,Python Basics,Python,Intermediate,3.16,35
7934,Neural Networks,Pandas,Beginner,3.83,16
7935,Pandas for Data Analysis,Linear Algebra,Beginner,4.32,3
7936,Natural Language Processing,Deep Learning,Beginner,4.4,2
7937,Statistics for Data Science,Deep Learning,Intermediate,3.23,38
7938,Numpy Fundamentals,Linear Algebra,Advanced,3.04,20
7939,Neural Networks,PyTorch,Advanced,4.83,23
7940,Pandas for Data Analysis,Computer Vision,Intermediate,3.9,9
7941,Advanced Python,Computer Vision,Intermediate,3.72,6
7942,Python Basics,NLP,Advanced,3.44,4
7943,Deep Learning Fundamentals,PyTorch,Advanced,4.65,10
7944,Natural Language Processing,Python,Advanced,4.22,13
7945,Natural Language Processing,Statistics,Intermediate,4.44,14
7946,Natural Language Processing,SQL,Advanced,4.23,35
7947,Natural Language Processing,Numpy,Advanced,3.03,25
7948,Advanced Python,NLP,Advanced,3.35,28
7949,SQL for Data Science,SQL,Intermediate,4.93,2
7950,Data Visualization with Python,Computer Vision,Beginner,4.4,33
7951,Natural Language Processing,TensorFlow,Advanced,4.7,19
7952,Data Visualization with Python,Numpy,Beginner,3.62,23
7953,Pandas for Data Analysis,Linear Algebra,Intermediate,4.07,37
7954,Machine Learning Intro,Deep Learning,Advanced,4.44,19
7955,Machine Learning Intro,Computer Vision,Beginner,4.71,14
7956,PyTorch for Deep Learning,Statistics,Beginner,3.29,17
7957,Natural Language Processing,Pandas,Intermediate,4.79,29
7958,Pandas for Data Analysis,Deep Learning,Advanced,3.82,18
7959,Machine Learning Intro,Numpy,Advanced,3.31,18
7960,Computer Vision Basics,SQL,Beginner,3.68,9
7961,TensorFlow Crash Course,Data Visualization,Intermediate,3.16,10
7962,Deep Learning Fundamentals,Data Visualization,Intermediate,4.51,37
7963,Computer Vision Basics,Computer Vision,Intermediate,4.95,17
7964,Numpy Fundamentals,Linear Algebra,Advanced,4.04,13
7965,Data Visualization with Python,Computer Vision,Intermediate,4.23,10
7966,Statistics for Data Science,Python,Intermediate,3.72,35
7967,Natural Language Processing,Computer Vision,Intermediate,4.1,19
7968,Deep Learning Fundamentals,TensorFlow,Intermediate,4.14,36
7969,Numpy Fundamentals,Data Analysis,Advanced,4.57,37
7970,TensorFlow Crash Course,Data Visualization,Advanced,3.19,39
7971,SQL for Data Science,Machine Learning,Intermediate,3.08,24
7972,Deep Learning Fundamentals,Machine Learning,Advanced,3.19,31
7973,Deep Learning Fundamentals,Data Visualization,Advanced,4.17,3
7974,PyTorch for Deep Learning,TensorFlow,Advanced,4.29,18
7975,Machine Learning Intro,Data Analysis,Advanced,3.82,23
7976,SQL for Data Science,PyTorch,Beginner,3.51,35
7977,SQL for Data Science,Machine Learning,Advanced,4.18,17
7978,Data Visualization with Python,PyTorch,Advanced,4.58,37
7979,SQL for Data Science,Computer Vision,Beginner,3.81,7
7980,Natural Language Processing,Deep Learning,Intermediate,4.29,28
7981,Numpy Fundamentals,Numpy,Advanced,4.63,14
7982,Python Basics,NLP,Advanced,4.97,21
7983,Deep Learning Fundamentals,Numpy,Advanced,3.52,11
7984,Machine Learning Intro,Pandas,Advanced,4.53,26
7985,SQL for Data Science,Machine Learning,Intermediate,3.13,20
7986,TensorFlow Crash Course,Machine Learning,Advanced,3.16,13
7987,SQL for Data Science,Data Visualization,Advanced,4.57,13
7988,TensorFlow Crash Course,Pandas,Intermediate,4.56,32
7989,TensorFlow Crash Course,Deep Learning,Advanced,4.58,34
7990,Pandas for Data Analysis,Data Analysis,Beginner,4.71,8
7991,SQL for Data Science,Data Visualization,Beginner,4.02,16
7992,Machine Learning Intro,Python,Advanced,4.04,28
7993,Machine Learning Intro,TensorFlow,Intermediate,3.06,31
7994,Data Visualization with Python,Machine Learning,Beginner,3.46,37
7995,Advanced Python,SQL,Intermediate,4.64,25
7996,Neural Networks,Python,Beginner,4.75,18
7997,Numpy Fundamentals,Statistics,Intermediate,4.56,38
7998,Computer Vision Basics,PyTorch,Intermediate,3.67,25
7999,SQL for Data Science,NLP,Beginner,4.7,38
8000,Numpy Fundamentals,Data Visualization,Intermediate,3.29,38
8001,SQL for Data Science,Computer Vision,Advanced,4.42,9
8002,Neural Networks,Deep Learning,Advanced,4.47,2
8003,PyTorch for Deep Learning,Machine Learning,Intermediate,4.43,17
8004,Statistics for Data Science,SQL,Beginner,4.65,19
8005,Neural Networks,Data Analysis,Beginner,4.09,25
8006,Data Visualization with Python,Data Analysis,Beginner,3.74,27
8007,Natural Language Processing,NLP,Advanced,4.36,9
8008,Python Basics,Statistics,Beginner,4.85,21
8009,Data Visualization with Python,Linear Algebra,Intermediate,3.75,6
8010,TensorFlow Crash Course,Data Analysis,Beginner,4.52,26
8011,Numpy Fundamentals,TensorFlow,Intermediate,4.72,12
8012,Deep Learning Fundamentals,Linear Algebra,Intermediate,4.61,37
8013,Data Visualization with Python,Data Visualization,Intermediate,3.62,27
8014,Natural Language Processing,Data Analysis,Intermediate,4.11,6
8015,Pandas for Data Analysis,Machine Learning,Advanced,4.43,14
8016,Natural Language Processing,Linear Algebra,Advanced,3.24,38
8017,Neural Networks,Statistics,Beginner,4.3,5
8018,Data Visualization with Python,NLP,Advanced,3.75,8
8019,Neural Networks,Computer Vision,Advanced,3.21,30
8020,Numpy Fundamentals,Data Visualization,Intermediate,3.22,10
8021,PyTorch for Deep Learning,Computer Vision,Advanced,3.16,5
8022,Deep Learning Fundamentals,NLP,Intermediate,4.11,32
8023,Python Basics,PyTorch,Intermediate,4.36,18
8024,Python Basics,Data Visualization,Beginner,3.67,2
8025,Machine Learning Intro,TensorFlow,Advanced,4.58,16
8026,Computer Vision Basics,Data Analysis,Advanced,3.44,3
8027,SQL for Data Science,Data Analysis,Beginner,3.52,22
8028,TensorFlow Crash Course,TensorFlow,Beginner,3.52,39
8029,PyTorch for Deep Learning,SQL,Beginner,3.08,17
8030,Statistics for Data Science,Numpy,Advanced,4.41,17
8031,Pandas for Data Analysis,Machine Learning,Intermediate,3.55,23
8032,Deep Learning Fundamentals,TensorFlow,Intermediate,4.3,8
8033,Natural Language Processing,Deep Learning,Advanced,4.44,11
8034,Natural Language Processing,NLP,Beginner,4.35,17
8035,Numpy Fundamentals,PyTorch,Beginner,3.29,27
8036,Advanced Python,PyTorch,Beginner,3.34,33
8037,Deep Learning Fundamentals,TensorFlow,Advanced,4.21,40
8038,Pandas for Data Analysis,Statistics,Beginner,3.18,15
8039,Python Basics,Numpy,Advanced,3.29,22
8040,Numpy Fundamentals,SQL,Advanced,3.81,34
8041,Data Visualization with Python,TensorFlow,Advanced,4.44,9
8042,SQL for Data Science,Pandas,Intermediate,4.95,21
8043,Numpy Fundamentals,Deep Learning,Intermediate,3.76,14
8044,SQL for Data Science,Data Analysis,Intermediate,4.21,9
8045,Pandas for Data Analysis,SQL,Intermediate,3.2,4
8046,Computer Vision Basics,Data Visualization,Intermediate,3.17,11
8047,Deep Learning Fundamentals,PyTorch,Intermediate,4.32,3
8048,Computer Vision Basics,TensorFlow,Intermediate,4.39,12
8049,PyTorch for Deep Learning,NLP,Intermediate,3.98,15
8050,Advanced Python,TensorFlow,Advanced,3.99,32
8051,Computer Vision Basics,NLP,Advanced,4.14,20
8052,TensorFlow Crash Course,PyTorch,Advanced,4.12,17
8053,SQL for Data Science,Machine Learning,Intermediate,3.28,3
8054,Data Visualization with Python,Computer Vision,Advanced,3.0,33
8055,Natural Language Processing,Data Analysis,Intermediate,4.34,30
8056,Statistics for Data Science,Machine Learning,Advanced,3.29,33
8057,Deep Learning Fundamentals,Computer Vision,Advanced,4.4,18
8058,Python Basics,Data Analysis,Beginner,5.0,27
8059,Advanced Python,Statistics,Advanced,3.85,36
8060,SQL for Data Science,Deep Learning,Beginner,3.1,2
8061,Machine Learning Intro,Numpy,Advanced,3.11,38
8062,SQL for Data Science,Linear Algebra,Intermediate,4.89,18
8063,Numpy Fundamentals,Statistics,Beginner,4.56,27
8064,Natural Language Processing,Data Analysis,Intermediate,4.54,18
8065,Computer Vision Basics,TensorFlow,Intermediate,4.08,34
8066,Python Basics,Data Visualization,Intermediate,3.12,6
8067,Statistics for Data Science,Statistics,Intermediate,4.69,31
8068,Pandas for Data Analysis,Linear Algebra,Beginner,4.03,31
8069,PyTorch for Deep Learning,Deep Learning,Beginner,4.53,29
8070,Natural Language Processing,SQL,Beginner,3.32,16
8071,Advanced Python,Statistics,Intermediate,4.64,32
8072,Natural Language Processing,Linear Algebra,Intermediate,4.56,26
8073,TensorFlow Crash Course,Data Analysis,Beginner,4.14,2
8074,Deep Learning Fundamentals,Pandas,Beginner,3.59,29
8075,Data Visualization with Python,PyTorch,Beginner,4.2,5
8076,SQL for Data Science,Numpy,Advanced,3.54,27
8077,Statistics for Data Science,Machine Learning,Advanced,4.55,2
8078,Numpy Fundamentals,Data Analysis,Intermediate,3.77,9
8079,Advanced Python,SQL,Intermediate,4.2,10
8080,Numpy Fundamentals,Data Analysis,Beginner,3.17,28
8081,Machine Learning Intro,Computer Vision,Beginner,4.12,38
8082,Machine Learning Intro,Deep Learning,Beginner,4.15,9
8083,Machine Learning Intro,Python,Intermediate,4.59,27
8084,Data Visualization with Python,Pandas,Intermediate,3.3,4
8085,Machine Learning Intro,Deep Learning,Beginner,3.06,20
8086,Deep Learning Fundamentals,Machine Learning,Beginner,4.63,11
8087,Deep Learning Fundamentals,SQL,Beginner,3.94,5
8088,Pandas for Data Analysis,Python,Advanced,3.2,33
8089,Data Visualization with Python,SQL,Beginner,3.66,36
8090,Statistics for Data Science,Pandas,Beginner,4.41,12
8091,Machine Learning Intro,Statistics,Intermediate,4.58,9
8092,Pandas for Data Analysis,NLP,Beginner,4.2,22
8093,SQL for Data Science,TensorFlow,Beginner,4.04,34
8094,Advanced Python,Deep Learning,Intermediate,4.29,10
8095,Neural Networks,Linear Algebra,Advanced,4.39,17
8096,Neural Networks,SQL,Beginner,4.2,21
8097,TensorFlow Crash Course,Linear Algebra,Advanced,4.28,27
8098,Numpy Fundamentals,Computer Vision,Advanced,4.55,2
8099,Statistics for Data Science,TensorFlow,Beginner,3.61,14
8100,TensorFlow Crash Course,Pandas,Intermediate,3.44,31
8101,Advanced Python,Pandas,Beginner,3.93,34
8102,Pandas for Data Analysis,Deep Learning,Beginner,4.48,38
8103,Data Visualization with Python,PyTorch,Intermediate,4.39,29
8104,Numpy Fundamentals,Pandas,Intermediate,4.4,22
8105,SQL for Data Science,PyTorch,Advanced,3.06,18
8106,TensorFlow Crash Course,Machine Learning,Intermediate,4.12,23
8107,Data Visualization with Python,TensorFlow,Beginner,3.47,11
8108,Machine Learning Intro,SQL,Advanced,3.14,3
8109,Machine Learning Intro,TensorFlow,Intermediate,3.12,3
8110,Pandas for Data Analysis,SQL,Intermediate,3.24,27
8111,Machine Learning Intro,Deep Learning,Beginner,3.25,36
8112,Numpy Fundamentals,PyTorch,Beginner,3.33,12
8113,Data Visualization with Python,Pandas,Beginner,3.62,17
8114,Deep Learning Fundamentals,SQL,Intermediate,3.21,7
8115,PyTorch for Deep Learning,Data Visualization,Beginner,3.89,40
8116,Numpy Fundamentals,Statistics,Intermediate,3.39,30
8117,PyTorch for Deep Learning,Linear Algebra,Intermediate,3.58,33
8118,Advanced Python,Pandas,Beginner,3.16,4
8119,Advanced Python,Numpy,Beginner,4.05,23
8120,SQL for Data Science,Data Analysis,Beginner,4.86,40
8121,Statistics for Data Science,Linear Algebra,Beginner,3.63,33
8122,Numpy Fundamentals,Deep Learning,Advanced,4.29,6
8123,Data Visualization with Python,SQL,Beginner,3.44,32
8124,Python Basics,SQL,Beginner,4.68,14
8125,Python Basics,Deep Learning,Intermediate,4.04,24
8126,Data Visualization with Python,PyTorch,Advanced,3.23,20
8127,Advanced Python,Pandas,Beginner,4.92,7
8128,Data Visualization with Python,TensorFlow,Intermediate,3.27,4
8129,Machine Learning Intro,SQL,Beginner,4.18,5
8130,PyTorch for Deep Learning,SQL,Beginner,3.41,33
8131,Data Visualization with Python,Machine Learning,Advanced,4.01,17
8132,Python Basics,Computer Vision,Advanced,4.77,11
8133,Numpy Fundamentals,Linear Algebra,Advanced,3.03,16
8134,Data Visualization with Python,Data Analysis,Beginner,4.3,22
8135,Natural Language Processing,Data Analysis,Intermediate,4.16,13
8136,Python Basics,Deep Learning,Advanced,4.68,39
8137,Neural Networks,Python,Intermediate,3.84,40
8138,Advanced Python,TensorFlow,Advanced,4.43,14
8139,Data Visualization with Python,Statistics,Beginner,3.94,39
8140,Machine Learning Intro,SQL,Advanced,4.16,11
8141,Neural Networks,Python,Advanced,4.71,7
8142,Python Basics,Statistics,Beginner,4.77,6
8143,TensorFlow Crash Course,Machine Learning,Intermediate,3.29,15
8144,Machine Learning Intro,TensorFlow,Advanced,3.31,33
8145,SQL for Data Science,TensorFlow,Intermediate,4.08,8
8146,Statistics for Data Science,Python,Advanced,4.03,33
8147,PyTorch for Deep Learning,TensorFlow,Advanced,4.64,22
8148,Advanced Python,Statistics,Beginner,3.24,19
8149,Computer Vision Basics,SQL,Intermediate,4.48,6
8150,Pandas for Data Analysis,Data Analysis,Beginner,3.65,34
8151,Computer Vision Basics,Python,Intermediate,4.71,27
8152,SQL for Data Science,Numpy,Advanced,4.13,3
8153,Computer Vision Basics,PyTorch,Intermediate,3.96,28
8154,Machine Learning Intro,Machine Learning,Intermediate,4.93,35
