user_id,skills,goal,course,completion
43226,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication",web_developer,sql,1
43227,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning",ai_engineer,probability,0
43228,"python_basics,python_oop",data_scientist,numpy,1
43229,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering,model_evaluation,deep_learning",data_scientist,model_evaluation,0
43230,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra",data_scientist,data_cleaning,1
43231,"python_basics,data_structures,algorithms,linear_algebra,probability",ai_engineer,machine_learning,1
43232,"html,css,responsive_design,javascript,dom_manipulation,react",web_developer,state_management,1
43233,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning",ai_engineer,deep_learning,1
43234,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn",ai_engineer,python_basics,0
43235,"python_basics,data_structures,algorithms,linear_algebra",ai_engineer,probability,1
43236,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering,model_deployment",ai_engineer,mlops,1
43237,"python_basics,data_structures,algorithms,linear_algebra,probability",ai_engineer,machine_learning,1
43238,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization",data_scientist,machine_learning,1
43239,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning",data_scientist,data_visualization,1
43240,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization",data_scientist,feature_engineering,0
43241,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql",web_developer,database_design,1
43242,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning",data_scientist,feature_engineering,1
43243,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn",ai_engineer,computer_vision,1
43244,python_basics,ai_engineer,data_structures,1
43245,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering,model_evaluation",data_scientist,deep_learning,1
43246,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design,deployment",web_developer,responsive_design,0
43247,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp",ai_engineer,linear_algebra,0
43248,"python_basics,data_structures,algorithms,linear_algebra,probability",ai_engineer,algorithms,0
43249,"python_basics,python_oop,numpy,pandas,statistics,probability",data_scientist,linear_algebra,1
43250,python_basics,ai_engineer,data_structures,1
43251,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering",ai_engineer,model_deployment,1
43252,"python_basics,data_structures,algorithms,linear_algebra,probability",ai_engineer,machine_learning,1
43253,"html,css",web_developer,responsive_design,1
43254,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning",ai_engineer,model_deployment,0
43255,"python_basics,python_oop,numpy,pandas,statistics,probability",data_scientist,statistics,0
43256,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering,model_evaluation",data_scientist,model_evaluation,0
43257,"python_basics,data_structures",ai_engineer,algorithms,1
43258,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering",data_scientist,model_evaluation,1
43259,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering,model_deployment",ai_engineer,mlops,1
43260,python_basics,data_scientist,python_oop,1
43261,html,web_developer,css,1
43262,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision",ai_engineer,machine_learning,0
43263,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra",data_scientist,data_cleaning,1
43264,"python_basics,python_oop,numpy,pandas,statistics",data_scientist,probability,1
43265,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering,model_evaluation,deep_learning",data_scientist,mlops,1
43266,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn",ai_engineer,python_basics,0
43267,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning",data_scientist,python_basics,0
43268,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering,model_deployment",ai_engineer,mlops,1
43269,"html,css,responsive_design,javascript",web_developer,dom_manipulation,1
43270,"html,css,responsive_design,javascript",web_developer,authentication,0
43271,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization",data_scientist,machine_learning,1
43272,"html,css",web_developer,backend_basics,0
43273,python_basics,ai_engineer,nlp,0
43274,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning",ai_engineer,cnn,1
43275,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design,deployment",web_developer,docker,1
43276,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp",ai_engineer,deep_learning,0
43277,"html,css,responsive_design",web_developer,dom_manipulation,0
43278,"html,css,responsive_design,javascript,dom_manipulation",web_developer,react,1
43279,"python_basics,data_structures",ai_engineer,algorithms,1
43280,python_basics,data_scientist,deep_learning,0
43281,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning",data_scientist,data_visualization,1
43282,"html,css,responsive_design",web_developer,javascript,1
43283,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering",data_scientist,data_cleaning,0
43284,"python_basics,python_oop,numpy,pandas",data_scientist,statistics,1
43285,"html,css",web_developer,responsive_design,1
43286,"python_basics,python_oop,numpy,pandas,statistics",data_scientist,probability,1
43287,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication",web_developer,sql,1
43288,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering",data_scientist,model_evaluation,0
43289,"html,css,responsive_design,javascript",web_developer,dom_manipulation,1
43290,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql",web_developer,database_design,1
43291,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra",data_scientist,data_cleaning,1
43292,"html,css,responsive_design,javascript,dom_manipulation,react,state_management",web_developer,backend_basics,1
43293,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql",web_developer,deployment,0
43294,python_basics,data_scientist,python_oop,1
43295,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering",ai_engineer,cnn,0
43296,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning",ai_engineer,cnn,1
43297,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning",ai_engineer,cnn,1
43298,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering,model_evaluation",data_scientist,deep_learning,1
43299,"python_basics,python_oop,numpy",data_scientist,pandas,1
43300,"python_basics,python_oop,numpy,pandas,statistics,probability",data_scientist,statistics,0
43301,python_basics,ai_engineer,data_structures,1
43302,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn",ai_engineer,computer_vision,1
43303,"python_basics,data_structures,algorithms,linear_algebra",ai_engineer,probability,1
43304,"html,css,responsive_design",web_developer,javascript,1
43305,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning",ai_engineer,cnn,1
43306,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn",ai_engineer,computer_vision,1
43307,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering",ai_engineer,model_deployment,1
43308,"html,css,responsive_design,javascript,dom_manipulation,react,state_management",web_developer,backend_basics,1
43309,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers",ai_engineer,deep_learning,0
43310,"python_basics,data_structures,algorithms,linear_algebra",ai_engineer,probability,1
43311,"html,css,responsive_design,javascript,dom_manipulation,react,state_management",web_developer,backend_basics,1
43312,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision",ai_engineer,nlp,1
43313,"python_basics,python_oop,numpy",data_scientist,pandas,1
43314,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering",data_scientist,model_evaluation,1
43315,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication",web_developer,sql,1
43316,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp",ai_engineer,transformers,1
43317,"python_basics,python_oop",data_scientist,numpy,1
43318,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers",ai_engineer,llm_engineering,1
43319,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api",web_developer,authentication,1
43320,"html,css,responsive_design",web_developer,deployment,0
43321,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql",web_developer,sql,0
43322,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers",ai_engineer,llm_engineering,1
43323,"python_basics,python_oop,numpy",data_scientist,pandas,1
43324,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp",ai_engineer,nlp,0
43325,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering,model_deployment",ai_engineer,probability,0
43326,python_basics,ai_engineer,data_structures,1
43327,python_basics,data_scientist,python_oop,1
43328,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization",data_scientist,machine_learning,1
43329,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql",web_developer,rest_api,0
43330,python_basics,data_scientist,python_oop,1
43331,"html,css",web_developer,backend_basics,0
43332,"python_basics,data_structures",ai_engineer,algorithms,0
43333,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api",web_developer,authentication,1
43334,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design",web_developer,deployment,1
43335,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design",web_developer,css,0
43336,"html,css,responsive_design,javascript",web_developer,dom_manipulation,1
43337,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra",data_scientist,data_cleaning,1
43338,"html,css,responsive_design,javascript,dom_manipulation,react,state_management",web_developer,css,0
43339,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn",ai_engineer,algorithms,0
43340,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api",web_developer,authentication,1
43341,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering,model_deployment",ai_engineer,mlops,1
43342,"html,css,responsive_design,javascript,dom_manipulation",web_developer,react,1
43343,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api",web_developer,authentication,1
43344,"python_basics,data_structures,algorithms,linear_algebra",ai_engineer,probability,1
43345,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering,model_evaluation",data_scientist,deep_learning,1
43346,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning",ai_engineer,cnn,1
43347,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering",ai_engineer,machine_learning,0
43348,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra",data_scientist,data_visualization,0
43349,"html,css,responsive_design,javascript,dom_manipulation",web_developer,deployment,0
43350,"html,css,responsive_design,javascript,dom_manipulation",web_developer,html,0
43351,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp",ai_engineer,transformers,1
43352,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering",data_scientist,model_evaluation,1
43353,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design,deployment",web_developer,docker,1
43354,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning",data_scientist,data_cleaning,0
43355,"html,css",web_developer,backend_basics,0
43356,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp",ai_engineer,transformers,0
43357,"python_basics,python_oop,numpy,pandas",data_scientist,linear_algebra,0
43358,python_basics,ai_engineer,model_deployment,0
43359,"html,css,responsive_design,javascript,dom_manipulation,react,state_management",web_developer,backend_basics,1
43360,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning",ai_engineer,cnn,1
43361,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics",web_developer,rest_api,1
43362,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization",data_scientist,mlops,0
43363,"python_basics,python_oop,numpy,pandas,statistics",data_scientist,data_visualization,0
43364,"python_basics,python_oop",data_scientist,data_visualization,0
43365,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization",data_scientist,machine_learning,1
43366,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering,model_evaluation",data_scientist,python_oop,0
43367,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp",ai_engineer,model_deployment,0
43368,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design",web_developer,deployment,1
43369,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra",data_scientist,data_cleaning,1
43370,"python_basics,data_structures",ai_engineer,data_structures,0
43371,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers",ai_engineer,cnn,0
43372,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra",data_scientist,data_cleaning,1
43373,"python_basics,data_structures,algorithms",ai_engineer,llm_engineering,0
43374,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision",ai_engineer,nlp,1
43375,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp",ai_engineer,transformers,1
43376,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization",data_scientist,machine_learning,1
43377,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering,model_evaluation",data_scientist,deep_learning,1
43378,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra",data_scientist,data_cleaning,1
43379,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp",ai_engineer,transformers,0
43380,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization",data_scientist,machine_learning,1
43381,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn",ai_engineer,computer_vision,1
43382,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra",data_scientist,data_visualization,0
43383,"html,css,responsive_design,javascript,dom_manipulation",web_developer,react,1
43384,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication",web_developer,backend_basics,0
43385,python_basics,ai_engineer,data_structures,1
43386,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning",ai_engineer,algorithms,0
43387,"html,css,responsive_design,javascript,dom_manipulation,react",web_developer,state_management,1
43388,"python_basics,data_structures,algorithms,linear_algebra",ai_engineer,computer_vision,0
43389,"python_basics,python_oop,numpy,pandas,statistics,probability",data_scientist,linear_algebra,1
43390,"python_basics,data_structures,algorithms,linear_algebra,probability",ai_engineer,machine_learning,1
43391,"python_basics,python_oop",data_scientist,numpy,1
43392,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision",ai_engineer,nlp,1
43393,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering",ai_engineer,model_deployment,1
43394,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering",ai_engineer,mlops,0
43395,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api",web_developer,authentication,1
43396,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning",data_scientist,data_visualization,1
43397,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering,model_evaluation,deep_learning",data_scientist,machine_learning,0
43398,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication",web_developer,sql,1
43399,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering,model_evaluation",data_scientist,deep_learning,1
43400,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning",ai_engineer,deep_learning,1
43401,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics",web_developer,rest_api,1
43402,"python_basics,data_structures,algorithms,linear_algebra",ai_engineer,probability,1
43403,"python_basics,python_oop",data_scientist,data_visualization,0
43404,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization",data_scientist,model_evaluation,0
43405,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision",ai_engineer,nlp,1
43406,"html,css,responsive_design,javascript,dom_manipulation,react,state_management",web_developer,backend_basics,1
43407,python_basics,ai_engineer,data_structures,1
43408,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning",ai_engineer,cnn,1
43409,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering,model_deployment",ai_engineer,mlops,1
43410,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering",ai_engineer,model_deployment,1
43411,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication",web_developer,sql,1
43412,"python_basics,python_oop,numpy",data_scientist,pandas,1
43413,"html,css,responsive_design,javascript,dom_manipulation,react,state_management",web_developer,rest_api,0
43414,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning",data_scientist,data_visualization,1
43415,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design,deployment",web_developer,docker,1
43416,html,web_developer,css,1
43417,"python_basics,data_structures,algorithms",ai_engineer,linear_algebra,1
43418,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql",web_developer,deployment,0
43419,"html,css",web_developer,state_management,0
43420,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication",web_developer,sql,1
43421,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design",web_developer,state_management,0
43422,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics",web_developer,rest_api,1
43423,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication",web_developer,sql,1
43424,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering,model_evaluation,deep_learning",data_scientist,mlops,1
43425,"python_basics,python_oop,numpy,pandas,statistics,probability",data_scientist,linear_algebra,1
43426,"python_basics,data_structures,algorithms",ai_engineer,probability,0
43427,"html,css,responsive_design",web_developer,javascript,1
43428,"html,css,responsive_design,javascript",web_developer,react,0
43429,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design",web_developer,dom_manipulation,0
43430,"html,css,responsive_design",web_developer,authentication,0
43431,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering",data_scientist,model_evaluation,1
43432,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization",data_scientist,machine_learning,1
43433,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp",ai_engineer,transformers,1
43434,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning",ai_engineer,cnn,1
43435,"html,css,responsive_design",web_developer,javascript,1
43436,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn",ai_engineer,computer_vision,1
43437,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql",web_developer,database_design,1
43438,"html,css,responsive_design,javascript",web_developer,dom_manipulation,1
43439,"python_basics,data_structures,algorithms",ai_engineer,linear_algebra,1
43440,"html,css,responsive_design,javascript,dom_manipulation,react",web_developer,state_management,1
43441,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning",data_scientist,feature_engineering,1
43442,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering,model_evaluation",data_scientist,deep_learning,1
43443,html,web_developer,css,1
43444,"html,css,responsive_design,javascript,dom_manipulation,react",web_developer,state_management,1
43445,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization",data_scientist,machine_learning,1
43446,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering",ai_engineer,model_deployment,1
43447,"python_basics,python_oop,numpy,pandas,statistics",data_scientist,python_basics,0
43448,"html,css",web_developer,responsive_design,1
43449,"html,css,responsive_design,javascript,dom_manipulation",web_developer,react,1
43450,"html,css,responsive_design,javascript,dom_manipulation,react,state_management",web_developer,react,0
43451,"python_basics,data_structures,algorithms",ai_engineer,mlops,0
43452,"html,css,responsive_design",web_developer,javascript,1
43453,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering",data_scientist,python_oop,0
43454,"python_basics,data_structures,algorithms,linear_algebra,probability",ai_engineer,transformers,0
43455,"html,css,responsive_design,javascript,dom_manipulation,react,state_management",web_developer,dom_manipulation,0
43456,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn",ai_engineer,computer_vision,1
43457,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design,deployment",web_developer,docker,1
43458,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn",ai_engineer,computer_vision,1
43459,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api",web_developer,authentication,1
43460,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering,model_evaluation",data_scientist,deep_learning,1
43461,"python_basics,python_oop,numpy,pandas,statistics,probability",data_scientist,linear_algebra,1
43462,"python_basics,data_structures,algorithms",ai_engineer,linear_algebra,1
43463,"python_basics,python_oop,numpy,pandas,statistics,probability",data_scientist,linear_algebra,1
43464,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design",web_developer,deployment,1
43465,"python_basics,data_structures,algorithms,linear_algebra",ai_engineer,probability,1
43466,"html,css,responsive_design,javascript,dom_manipulation",web_developer,backend_basics,0
43467,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering,model_evaluation",data_scientist,deep_learning,1
43468,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api",web_developer,backend_basics,0
43469,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering,model_deployment",ai_engineer,mlops,1
43470,"python_basics,data_structures,algorithms,linear_algebra,probability",ai_engineer,machine_learning,1
43471,"python_basics,python_oop,numpy,pandas",data_scientist,python_oop,0
43472,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication",web_developer,react,0
43473,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql",web_developer,database_design,1
43474,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers",ai_engineer,nlp,0
43475,python_basics,ai_engineer,nlp,0
43476,python_basics,ai_engineer,data_structures,1
43477,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design",web_developer,deployment,0
43478,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning",ai_engineer,model_deployment,0
43479,python_basics,data_scientist,model_evaluation,0
43480,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers",ai_engineer,llm_engineering,1
43481,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering",ai_engineer,model_deployment,1
43482,"html,css,responsive_design",web_developer,javascript,1
43483,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn",ai_engineer,machine_learning,0
43484,"python_basics,data_structures",ai_engineer,probability,0
43485,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning",data_scientist,model_evaluation,0
43486,"python_basics,data_structures,algorithms,linear_algebra",ai_engineer,nlp,0
43487,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning",data_scientist,data_visualization,1
43488,"python_basics,python_oop",data_scientist,numpy,1
43489,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning",data_scientist,feature_engineering,1
43490,"html,css",web_developer,responsive_design,1
43491,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp",ai_engineer,python_basics,0
43492,"html,css,responsive_design,javascript,dom_manipulation,react",web_developer,state_management,1
43493,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design,deployment",web_developer,docker,1
43494,"html,css,responsive_design,javascript,dom_manipulation,react",web_developer,javascript,0
43495,"html,css,responsive_design,javascript,dom_manipulation,react",web_developer,state_management,1
43496,"html,css,responsive_design",web_developer,javascript,1
43497,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning",data_scientist,pandas,0
